local_datetime,intersection_id,direction,total_volume
11/2/2024 8:00,Washington_and_CalleTampico,SB,434
11/2/2024 9:00,Washington_and_CalleTampico,NB,597
11/2/2024 9:00,Washington_and_CalleTampico,SB,470
11/2/2024 10:00,Washington_and_CalleTampico,NB,583
11/2/2024 10:00,Washington_and_CalleTampico,SB,571
11/2/2024 11:00,Washington_and_CalleTampico,NB,599
11/2/2024 11:00,Washington_and_CalleTampico,SB,615
11/2/2024 12:00,Washington_and_CalleTampico,NB,577
11/2/2024 12:00,Washington_and_CalleTampico,SB,611
11/2/2024 13:00,Washington_and_CalleTampico,NB,590
11/2/2024 13:00,Washington_and_CalleTampico,SB,722
11/2/2024 14:00,Washington_and_CalleTampico,NB,530
11/2/2024 14:00,Washington_and_CalleTampico,SB,743
11/2/2024 15:00,Washington_and_CalleTampico,NB,462
11/2/2024 15:00,Washington_and_CalleTampico,SB,758
11/2/2024 16:00,Washington_and_CalleTampico,NB,497
11/2/2024 16:00,Washington_and_CalleTampico,SB,716
11/2/2024 17:00,Washington_and_CalleTampico,NB,424
11/2/2024 17:00,Washington_and_CalleTampico,SB,653
11/2/2024 18:00,Washington_and_CalleTampico,NB,355
11/2/2024 18:00,Washington_and_CalleTampico,SB,575
11/2/2024 19:00,Washington_and_CalleTampico,NB,233
11/2/2024 19:00,Washington_and_CalleTampico,SB,499
11/2/2024 20:00,Washington_and_CalleTampico,NB,229
11/2/2024 20:00,Washington_and_CalleTampico,SB,398
11/2/2024 21:00,Washington_and_CalleTampico,NB,203
11/2/2024 21:00,Washington_and_CalleTampico,SB,332
11/2/2024 22:00,Washington_and_CalleTampico,NB,140
11/2/2024 22:00,Washington_and_CalleTampico,SB,316
11/2/2024 23:00,Washington_and_CalleTampico,NB,107
11/2/2024 23:00,Washington_and_CalleTampico,SB,189
11/3/2024 0:00,Washington_and_CalleTampico,NB,68
11/3/2024 0:00,Washington_and_CalleTampico,SB,108
11/3/2024 1:00,Washington_and_CalleTampico,NB,49
11/3/2024 1:00,Washington_and_CalleTampico,SB,95
11/3/2024 2:00,Washington_and_CalleTampico,NB,22
11/3/2024 2:00,Washington_and_CalleTampico,SB,17
11/3/2024 3:00,Washington_and_CalleTampico,NB,17
11/3/2024 3:00,Washington_and_CalleTampico,SB,20
11/3/2024 4:00,Washington_and_CalleTampico,NB,46
11/3/2024 4:00,Washington_and_CalleTampico,SB,24
11/3/2024 5:00,Washington_and_CalleTampico,NB,102
11/3/2024 5:00,Washington_and_CalleTampico,SB,73
11/3/2024 6:00,Washington_and_CalleTampico,NB,170
11/3/2024 6:00,Washington_and_CalleTampico,SB,150
11/3/2024 7:00,Washington_and_CalleTampico,NB,346
11/3/2024 7:00,Washington_and_CalleTampico,SB,301
11/3/2024 8:00,Washington_and_CalleTampico,NB,453
11/3/2024 8:00,Washington_and_CalleTampico,SB,427
11/3/2024 9:00,Washington_and_CalleTampico,NB,513
11/3/2024 9:00,Washington_and_CalleTampico,SB,504
11/3/2024 10:00,Washington_and_CalleTampico,NB,558
11/3/2024 10:00,Washington_and_CalleTampico,SB,577
11/3/2024 11:00,Washington_and_CalleTampico,NB,587
11/3/2024 11:00,Washington_and_CalleTampico,SB,681
11/3/2024 12:00,Washington_and_CalleTampico,NB,489
11/3/2024 12:00,Washington_and_CalleTampico,SB,711
11/3/2024 13:00,Washington_and_CalleTampico,NB,443
11/3/2024 13:00,Washington_and_CalleTampico,SB,620
11/3/2024 14:00,Washington_and_CalleTampico,NB,428
11/3/2024 14:00,Washington_and_CalleTampico,SB,645
11/3/2024 15:00,Washington_and_CalleTampico,NB,363
11/3/2024 15:00,Washington_and_CalleTampico,SB,685
11/3/2024 16:00,Washington_and_CalleTampico,NB,368
11/3/2024 16:00,Washington_and_CalleTampico,SB,482
11/3/2024 17:00,Washington_and_CalleTampico,NB,361
11/3/2024 17:00,Washington_and_CalleTampico,SB,474
11/3/2024 18:00,Washington_and_CalleTampico,NB,242
11/3/2024 18:00,Washington_and_CalleTampico,SB,458
11/3/2024 19:00,Washington_and_CalleTampico,NB,158
11/3/2024 19:00,Washington_and_CalleTampico,SB,368
11/3/2024 20:00,Washington_and_CalleTampico,NB,142
11/3/2024 20:00,Washington_and_CalleTampico,SB,303
11/3/2024 21:00,Washington_and_CalleTampico,NB,110
11/3/2024 21:00,Washington_and_CalleTampico,SB,224
11/3/2024 22:00,Washington_and_CalleTampico,NB,79
11/3/2024 22:00,Washington_and_CalleTampico,SB,159
11/3/2024 23:00,Washington_and_CalleTampico,NB,34
11/3/2024 23:00,Washington_and_CalleTampico,SB,95
11/4/2024 0:00,Washington_and_CalleTampico,NB,19
11/4/2024 0:00,Washington_and_CalleTampico,SB,42
11/4/2024 1:00,Washington_and_CalleTampico,NB,12
11/4/2024 1:00,Washington_and_CalleTampico,SB,22
11/4/2024 2:00,Washington_and_CalleTampico,NB,14
11/4/2024 2:00,Washington_and_CalleTampico,SB,13
11/4/2024 3:00,Washington_and_CalleTampico,NB,34
11/4/2024 3:00,Washington_and_CalleTampico,SB,25
11/4/2024 4:00,Washington_and_CalleTampico,NB,96
11/4/2024 4:00,Washington_and_CalleTampico,SB,42
11/4/2024 5:00,Washington_and_CalleTampico,NB,203
11/4/2024 5:00,Washington_and_CalleTampico,SB,103
11/4/2024 6:00,Washington_and_CalleTampico,NB,430
11/4/2024 6:00,Washington_and_CalleTampico,SB,252
11/4/2024 7:00,Washington_and_CalleTampico,NB,874
11/4/2024 7:00,Washington_and_CalleTampico,SB,625
11/4/2024 8:00,Washington_and_CalleTampico,NB,742
11/4/2024 8:00,Washington_and_CalleTampico,SB,843
11/4/2024 9:00,Washington_and_CalleTampico,NB,612
11/4/2024 9:00,Washington_and_CalleTampico,SB,619
11/4/2024 10:00,Washington_and_CalleTampico,NB,633
11/4/2024 10:00,Washington_and_CalleTampico,SB,621
11/4/2024 11:00,Washington_and_CalleTampico,NB,565
11/4/2024 11:00,Washington_and_CalleTampico,SB,663
11/4/2024 12:00,Washington_and_CalleTampico,NB,608
11/4/2024 12:00,Washington_and_CalleTampico,SB,785
11/4/2024 13:00,Washington_and_CalleTampico,NB,578
11/4/2024 13:00,Washington_and_CalleTampico,SB,772
11/4/2024 14:00,Washington_and_CalleTampico,NB,632
11/4/2024 14:00,Washington_and_CalleTampico,SB,912
11/4/2024 15:00,Washington_and_CalleTampico,NB,563
11/4/2024 15:00,Washington_and_CalleTampico,SB,978
11/4/2024 16:00,Washington_and_CalleTampico,NB,514
11/4/2024 16:00,Washington_and_CalleTampico,SB,829
11/4/2024 17:00,Washington_and_CalleTampico,NB,432
11/4/2024 17:00,Washington_and_CalleTampico,SB,549
11/4/2024 18:00,Washington_and_CalleTampico,NB,261
11/4/2024 18:00,Washington_and_CalleTampico,SB,631
11/4/2024 19:00,Washington_and_CalleTampico,NB,174
11/4/2024 19:00,Washington_and_CalleTampico,SB,449
11/4/2024 20:00,Washington_and_CalleTampico,NB,125
11/4/2024 20:00,Washington_and_CalleTampico,SB,336
11/4/2024 21:00,Washington_and_CalleTampico,NB,125
11/4/2024 21:00,Washington_and_CalleTampico,SB,277
11/4/2024 22:00,Washington_and_CalleTampico,NB,66
11/4/2024 22:00,Washington_and_CalleTampico,SB,104
11/4/2024 23:00,Washington_and_CalleTampico,NB,21
11/4/2024 23:00,Washington_and_CalleTampico,SB,84
11/5/2024 0:00,Washington_and_CalleTampico,NB,12
11/5/2024 0:00,Washington_and_CalleTampico,SB,44
11/5/2024 1:00,Washington_and_CalleTampico,NB,13
11/5/2024 1:00,Washington_and_CalleTampico,SB,24
11/5/2024 2:00,Washington_and_CalleTampico,NB,12
11/5/2024 2:00,Washington_and_CalleTampico,SB,13
11/5/2024 3:00,Washington_and_CalleTampico,NB,21
11/5/2024 3:00,Washington_and_CalleTampico,SB,11
11/5/2024 4:00,Washington_and_CalleTampico,NB,91
11/5/2024 4:00,Washington_and_CalleTampico,SB,37
11/5/2024 5:00,Washington_and_CalleTampico,NB,209
11/5/2024 5:00,Washington_and_CalleTampico,SB,116
11/5/2024 6:00,Washington_and_CalleTampico,NB,478
11/5/2024 6:00,Washington_and_CalleTampico,SB,288
11/5/2024 7:00,Washington_and_CalleTampico,NB,783
11/5/2024 7:00,Washington_and_CalleTampico,SB,595
11/5/2024 8:00,Washington_and_CalleTampico,NB,784
11/5/2024 8:00,Washington_and_CalleTampico,SB,784
11/5/2024 9:00,Washington_and_CalleTampico,NB,716
11/5/2024 9:00,Washington_and_CalleTampico,SB,705
11/5/2024 10:00,Washington_and_CalleTampico,NB,664
11/5/2024 10:00,Washington_and_CalleTampico,SB,672
11/5/2024 11:00,Washington_and_CalleTampico,NB,620
11/5/2024 11:00,Washington_and_CalleTampico,SB,707
11/5/2024 12:00,Washington_and_CalleTampico,NB,623
11/5/2024 12:00,Washington_and_CalleTampico,SB,723
11/5/2024 13:00,Washington_and_CalleTampico,NB,632
11/5/2024 13:00,Washington_and_CalleTampico,SB,743
11/5/2024 14:00,Washington_and_CalleTampico,NB,703
11/5/2024 14:00,Washington_and_CalleTampico,SB,915
11/5/2024 15:00,Washington_and_CalleTampico,NB,653
11/5/2024 15:00,Washington_and_CalleTampico,SB,972
11/5/2024 16:00,Washington_and_CalleTampico,NB,557
11/5/2024 16:00,Washington_and_CalleTampico,SB,1001
11/5/2024 17:00,Washington_and_CalleTampico,NB,538
11/5/2024 17:00,Washington_and_CalleTampico,SB,609
11/5/2024 18:00,Washington_and_CalleTampico,NB,348
11/5/2024 18:00,Washington_and_CalleTampico,SB,685
11/5/2024 19:00,Washington_and_CalleTampico,NB,246
11/5/2024 19:00,Washington_and_CalleTampico,SB,466
11/5/2024 20:00,Washington_and_CalleTampico,NB,150
11/5/2024 20:00,Washington_and_CalleTampico,SB,350
11/5/2024 21:00,Washington_and_CalleTampico,NB,120
11/5/2024 21:00,Washington_and_CalleTampico,SB,273
11/5/2024 22:00,Washington_and_CalleTampico,NB,80
11/5/2024 22:00,Washington_and_CalleTampico,SB,162
11/5/2024 23:00,Washington_and_CalleTampico,NB,47
11/5/2024 23:00,Washington_and_CalleTampico,SB,102
11/6/2024 0:00,Washington_and_CalleTampico,NB,24
11/6/2024 0:00,Washington_and_CalleTampico,SB,48
11/6/2024 1:00,Washington_and_CalleTampico,NB,8
11/6/2024 1:00,Washington_and_CalleTampico,SB,25
11/6/2024 2:00,Washington_and_CalleTampico,NB,10
11/6/2024 2:00,Washington_and_CalleTampico,SB,18
11/6/2024 3:00,Washington_and_CalleTampico,NB,29
11/6/2024 3:00,Washington_and_CalleTampico,SB,15
11/6/2024 4:00,Washington_and_CalleTampico,NB,95
11/6/2024 4:00,Washington_and_CalleTampico,SB,49
11/6/2024 5:00,Washington_and_CalleTampico,NB,198
11/6/2024 5:00,Washington_and_CalleTampico,SB,126
11/6/2024 6:00,Washington_and_CalleTampico,NB,460
11/6/2024 6:00,Washington_and_CalleTampico,SB,277
11/6/2024 7:00,Washington_and_CalleTampico,NB,830
11/6/2024 7:00,Washington_and_CalleTampico,SB,544
11/6/2024 8:00,Washington_and_CalleTampico,NB,779
11/6/2024 8:00,Washington_and_CalleTampico,SB,796
11/6/2024 9:00,Washington_and_CalleTampico,NB,652
11/6/2024 9:00,Washington_and_CalleTampico,SB,592
11/6/2024 10:00,Washington_and_CalleTampico,NB,590
11/6/2024 10:00,Washington_and_CalleTampico,SB,637
11/6/2024 11:00,Washington_and_CalleTampico,NB,593
11/6/2024 11:00,Washington_and_CalleTampico,SB,689
11/6/2024 12:00,Washington_and_CalleTampico,NB,592
11/6/2024 12:00,Washington_and_CalleTampico,SB,733
11/6/2024 13:00,Washington_and_CalleTampico,NB,552
11/6/2024 13:00,Washington_and_CalleTampico,SB,805
11/6/2024 14:00,Washington_and_CalleTampico,NB,604
11/6/2024 14:00,Washington_and_CalleTampico,SB,877
11/6/2024 15:00,Washington_and_CalleTampico,NB,553
11/6/2024 15:00,Washington_and_CalleTampico,SB,990
11/6/2024 16:00,Washington_and_CalleTampico,NB,567
11/6/2024 16:00,Washington_and_CalleTampico,SB,903
11/6/2024 17:00,Washington_and_CalleTampico,NB,474
11/6/2024 17:00,Washington_and_CalleTampico,SB,569
11/6/2024 18:00,Washington_and_CalleTampico,NB,307
11/6/2024 18:00,Washington_and_CalleTampico,SB,602
11/6/2024 19:00,Washington_and_CalleTampico,NB,216
11/6/2024 19:00,Washington_and_CalleTampico,SB,462
11/6/2024 20:00,Washington_and_CalleTampico,NB,160
11/6/2024 20:00,Washington_and_CalleTampico,SB,402
11/6/2024 21:00,Washington_and_CalleTampico,NB,120
11/6/2024 21:00,Washington_and_CalleTampico,SB,285
11/6/2024 22:00,Washington_and_CalleTampico,NB,78
11/6/2024 22:00,Washington_and_CalleTampico,SB,156
11/6/2024 23:00,Washington_and_CalleTampico,NB,34
11/6/2024 23:00,Washington_and_CalleTampico,SB,104
11/7/2024 0:00,Washington_and_CalleTampico,NB,7
11/7/2024 0:00,Washington_and_CalleTampico,SB,45
11/7/2024 1:00,Washington_and_CalleTampico,NB,13
11/7/2024 1:00,Washington_and_CalleTampico,SB,20
11/7/2024 2:00,Washington_and_CalleTampico,NB,14
11/7/2024 2:00,Washington_and_CalleTampico,SB,20
11/7/2024 3:00,Washington_and_CalleTampico,NB,36
11/7/2024 3:00,Washington_and_CalleTampico,SB,19
11/7/2024 4:00,Washington_and_CalleTampico,NB,84
11/7/2024 4:00,Washington_and_CalleTampico,SB,48
11/7/2024 5:00,Washington_and_CalleTampico,NB,214
11/7/2024 5:00,Washington_and_CalleTampico,SB,131
11/7/2024 6:00,Washington_and_CalleTampico,NB,467
11/7/2024 6:00,Washington_and_CalleTampico,SB,255
11/7/2024 7:00,Washington_and_CalleTampico,NB,844
11/7/2024 7:00,Washington_and_CalleTampico,SB,600
11/7/2024 8:00,Washington_and_CalleTampico,NB,732
11/7/2024 8:00,Washington_and_CalleTampico,SB,786
11/7/2024 9:00,Washington_and_CalleTampico,NB,661
11/7/2024 9:00,Washington_and_CalleTampico,SB,641
11/7/2024 10:00,Washington_and_CalleTampico,NB,625
11/7/2024 10:00,Washington_and_CalleTampico,SB,654
11/7/2024 11:00,Washington_and_CalleTampico,NB,597
11/7/2024 11:00,Washington_and_CalleTampico,SB,675
11/7/2024 12:00,Washington_and_CalleTampico,NB,547
11/7/2024 12:00,Washington_and_CalleTampico,SB,780
11/7/2024 13:00,Washington_and_CalleTampico,NB,557
11/7/2024 13:00,Washington_and_CalleTampico,SB,798
11/7/2024 14:00,Washington_and_CalleTampico,NB,614
11/7/2024 14:00,Washington_and_CalleTampico,SB,928
11/7/2024 15:00,Washington_and_CalleTampico,NB,627
11/7/2024 15:00,Washington_and_CalleTampico,SB,1066
11/7/2024 16:00,Washington_and_CalleTampico,NB,612
11/7/2024 16:00,Washington_and_CalleTampico,SB,924
11/7/2024 17:00,Washington_and_CalleTampico,NB,547
11/7/2024 17:00,Washington_and_CalleTampico,SB,582
11/7/2024 18:00,Washington_and_CalleTampico,NB,389
11/7/2024 18:00,Washington_and_CalleTampico,SB,667
11/7/2024 19:00,Washington_and_CalleTampico,NB,172
11/7/2024 19:00,Washington_and_CalleTampico,SB,512
11/7/2024 20:00,Washington_and_CalleTampico,NB,163
11/7/2024 20:00,Washington_and_CalleTampico,SB,445
11/7/2024 21:00,Washington_and_CalleTampico,NB,129
11/7/2024 21:00,Washington_and_CalleTampico,SB,360
11/7/2024 22:00,Washington_and_CalleTampico,NB,89
11/7/2024 22:00,Washington_and_CalleTampico,SB,204
11/7/2024 23:00,Washington_and_CalleTampico,NB,46
11/7/2024 23:00,Washington_and_CalleTampico,SB,112
11/8/2024 0:00,Washington_and_CalleTampico,NB,19
11/8/2024 0:00,Washington_and_CalleTampico,SB,62
11/8/2024 1:00,Washington_and_CalleTampico,NB,13
11/8/2024 1:00,Washington_and_CalleTampico,SB,30
11/8/2024 2:00,Washington_and_CalleTampico,NB,10
11/8/2024 2:00,Washington_and_CalleTampico,SB,28
11/8/2024 3:00,Washington_and_CalleTampico,NB,25
11/8/2024 3:00,Washington_and_CalleTampico,SB,24
11/8/2024 4:00,Washington_and_CalleTampico,NB,84
11/8/2024 4:00,Washington_and_CalleTampico,SB,40
11/8/2024 5:00,Washington_and_CalleTampico,NB,188
11/8/2024 5:00,Washington_and_CalleTampico,SB,125
11/8/2024 6:00,Washington_and_CalleTampico,NB,420
11/8/2024 6:00,Washington_and_CalleTampico,SB,236
11/8/2024 7:00,Washington_and_CalleTampico,NB,848
11/8/2024 7:00,Washington_and_CalleTampico,SB,585
11/8/2024 8:00,Washington_and_CalleTampico,NB,787
11/8/2024 8:00,Washington_and_CalleTampico,SB,810
11/8/2024 9:00,Washington_and_CalleTampico,NB,658
11/8/2024 9:00,Washington_and_CalleTampico,SB,678
11/8/2024 10:00,Washington_and_CalleTampico,NB,679
11/8/2024 10:00,Washington_and_CalleTampico,SB,671
11/8/2024 11:00,Washington_and_CalleTampico,NB,619
11/8/2024 11:00,Washington_and_CalleTampico,SB,707
11/8/2024 12:00,Washington_and_CalleTampico,NB,617
11/8/2024 12:00,Washington_and_CalleTampico,SB,864
11/8/2024 13:00,Washington_and_CalleTampico,NB,601
11/8/2024 13:00,Washington_and_CalleTampico,SB,901
11/8/2024 14:00,Washington_and_CalleTampico,NB,672
11/8/2024 14:00,Washington_and_CalleTampico,SB,901
11/8/2024 15:00,Washington_and_CalleTampico,NB,568
11/8/2024 15:00,Washington_and_CalleTampico,SB,1106
11/8/2024 16:00,Washington_and_CalleTampico,NB,657
11/8/2024 16:00,Washington_and_CalleTampico,SB,942
11/8/2024 17:00,Washington_and_CalleTampico,NB,605
11/8/2024 17:00,Washington_and_CalleTampico,SB,644
11/8/2024 18:00,Washington_and_CalleTampico,NB,454
11/8/2024 18:00,Washington_and_CalleTampico,SB,833
11/8/2024 19:00,Washington_and_CalleTampico,NB,306
11/8/2024 19:00,Washington_and_CalleTampico,SB,626
11/8/2024 20:00,Washington_and_CalleTampico,NB,213
11/8/2024 20:00,Washington_and_CalleTampico,SB,510
11/8/2024 21:00,Washington_and_CalleTampico,NB,199
11/8/2024 21:00,Washington_and_CalleTampico,SB,411
11/8/2024 22:00,Washington_and_CalleTampico,NB,126
11/8/2024 22:00,Washington_and_CalleTampico,SB,356
11/8/2024 23:00,Washington_and_CalleTampico,NB,66
11/8/2024 23:00,Washington_and_CalleTampico,SB,206
11/9/2024 0:00,Washington_and_CalleTampico,NB,37
