local_datetime,intersection_id,direction,total_volume
10/30/2024 23:00,Washington_annd_Avenue50,NB,69
10/30/2024 23:00,Washington_annd_Avenue50,SB,108
10/31/2024 0:00,Washington_annd_Avenue50,NB,41
10/31/2024 0:00,Washington_annd_Avenue50,SB,68
10/31/2024 1:00,Washington_annd_Avenue50,NB,11
10/31/2024 1:00,Washington_annd_Avenue50,SB,42
10/31/2024 2:00,Washington_annd_Avenue50,NB,24
10/31/2024 2:00,Washington_annd_Avenue50,SB,16
10/31/2024 3:00,Washington_annd_Avenue50,NB,32
10/31/2024 3:00,Washington_annd_Avenue50,SB,25
10/31/2024 4:00,Washington_annd_Avenue50,NB,126
10/31/2024 4:00,Washington_annd_Avenue50,SB,47
10/31/2024 5:00,Washington_annd_Avenue50,NB,264
10/31/2024 5:00,Washington_annd_Avenue50,SB,118
10/31/2024 6:00,Washington_annd_Avenue50,NB,440
10/31/2024 6:00,Washington_annd_Avenue50,SB,307
10/31/2024 7:00,Washington_annd_Avenue50,NB,913
10/31/2024 7:00,Washington_annd_Avenue50,SB,743
10/31/2024 8:00,Washington_annd_Avenue50,NB,892
10/31/2024 8:00,Washington_annd_Avenue50,SB,928
10/31/2024 9:00,Washington_annd_Avenue50,NB,642
10/31/2024 9:00,Washington_annd_Avenue50,SB,711
10/31/2024 10:00,Washington_annd_Avenue50,NB,647
10/31/2024 10:00,Washington_annd_Avenue50,SB,711
10/31/2024 11:00,Washington_annd_Avenue50,NB,620
10/31/2024 11:00,Washington_annd_Avenue50,SB,780
10/31/2024 12:00,Washington_annd_Avenue50,NB,641
10/31/2024 12:00,Washington_annd_Avenue50,SB,776
10/31/2024 13:00,Washington_annd_Avenue50,NB,659
10/31/2024 13:00,Washington_annd_Avenue50,SB,849
10/31/2024 14:00,Washington_annd_Avenue50,NB,674
10/31/2024 14:00,Washington_annd_Avenue50,SB,1011
10/31/2024 15:00,Washington_annd_Avenue50,NB,694
10/31/2024 15:00,Washington_annd_Avenue50,SB,1142
10/31/2024 16:00,Washington_annd_Avenue50,NB,615
10/31/2024 16:00,Washington_annd_Avenue50,SB,1220
10/31/2024 17:00,Washington_annd_Avenue50,NB,638
10/31/2024 17:00,Washington_annd_Avenue50,SB,1078
10/31/2024 18:00,Washington_annd_Avenue50,NB,602
10/31/2024 18:00,Washington_annd_Avenue50,SB,642
10/31/2024 19:00,Washington_annd_Avenue50,NB,421
10/31/2024 19:00,Washington_annd_Avenue50,SB,595
10/31/2024 20:00,Washington_annd_Avenue50,NB,370
10/31/2024 20:00,Washington_annd_Avenue50,SB,566
10/31/2024 21:00,Washington_annd_Avenue50,NB,332
10/31/2024 21:00,Washington_annd_Avenue50,SB,455
10/31/2024 22:00,Washington_annd_Avenue50,NB,182
10/31/2024 22:00,Washington_annd_Avenue50,SB,260
10/31/2024 23:00,Washington_annd_Avenue50,NB,67
10/31/2024 23:00,Washington_annd_Avenue50,SB,151
11/1/2024 0:00,Washington_annd_Avenue50,NB,51
11/1/2024 0:00,Washington_annd_Avenue50,SB,87
11/1/2024 1:00,Washington_annd_Avenue50,NB,39
11/1/2024 1:00,Washington_annd_Avenue50,SB,50
11/1/2024 2:00,Washington_annd_Avenue50,NB,23
11/1/2024 2:00,Washington_annd_Avenue50,SB,51
11/1/2024 3:00,Washington_annd_Avenue50,NB,46
11/1/2024 3:00,Washington_annd_Avenue50,SB,31
11/1/2024 4:00,Washington_annd_Avenue50,NB,78
11/1/2024 4:00,Washington_annd_Avenue50,SB,49
11/1/2024 5:00,Washington_annd_Avenue50,NB,213
11/1/2024 5:00,Washington_annd_Avenue50,SB,121
11/1/2024 6:00,Washington_annd_Avenue50,NB,455
11/1/2024 6:00,Washington_annd_Avenue50,SB,279
11/1/2024 7:00,Washington_annd_Avenue50,NB,808
11/1/2024 7:00,Washington_annd_Avenue50,SB,638
11/1/2024 8:00,Washington_annd_Avenue50,NB,877
11/1/2024 8:00,Washington_annd_Avenue50,SB,891
11/1/2024 9:00,Washington_annd_Avenue50,NB,677
11/1/2024 9:00,Washington_annd_Avenue50,SB,663
11/1/2024 10:00,Washington_annd_Avenue50,NB,653
11/1/2024 10:00,Washington_annd_Avenue50,SB,714
11/1/2024 11:00,Washington_annd_Avenue50,NB,702
11/1/2024 11:00,Washington_annd_Avenue50,SB,804
11/1/2024 12:00,Washington_annd_Avenue50,NB,659
11/1/2024 12:00,Washington_annd_Avenue50,SB,805
11/1/2024 13:00,Washington_annd_Avenue50,NB,728
11/1/2024 13:00,Washington_annd_Avenue50,SB,851
11/1/2024 14:00,Washington_annd_Avenue50,NB,738
11/1/2024 14:00,Washington_annd_Avenue50,SB,1116
11/1/2024 15:00,Washington_annd_Avenue50,NB,759
11/1/2024 15:00,Washington_annd_Avenue50,SB,1142
11/1/2024 16:00,Washington_annd_Avenue50,NB,657
11/1/2024 16:00,Washington_annd_Avenue50,SB,1146
11/1/2024 17:00,Washington_annd_Avenue50,NB,643
11/1/2024 17:00,Washington_annd_Avenue50,SB,1059
11/1/2024 18:00,Washington_annd_Avenue50,NB,685
11/1/2024 18:00,Washington_annd_Avenue50,SB,736
11/1/2024 19:00,Washington_annd_Avenue50,NB,463
11/1/2024 19:00,Washington_annd_Avenue50,SB,626
11/1/2024 20:00,Washington_annd_Avenue50,NB,382
11/1/2024 20:00,Washington_annd_Avenue50,SB,524
11/1/2024 21:00,Washington_annd_Avenue50,NB,366
11/1/2024 21:00,Washington_annd_Avenue50,SB,463
11/1/2024 22:00,Washington_annd_Avenue50,NB,254
11/1/2024 22:00,Washington_annd_Avenue50,SB,366
11/1/2024 23:00,Washington_annd_Avenue50,NB,115
11/1/2024 23:00,Washington_annd_Avenue50,SB,243
11/2/2024 0:00,Washington_annd_Avenue50,NB,52
11/2/2024 0:00,Washington_annd_Avenue50,SB,134
11/2/2024 1:00,Washington_annd_Avenue50,NB,29
11/2/2024 1:00,Washington_annd_Avenue50,SB,90
11/2/2024 2:00,Washington_annd_Avenue50,NB,24
11/2/2024 2:00,Washington_annd_Avenue50,SB,42
11/2/2024 3:00,Washington_annd_Avenue50,NB,38
11/2/2024 3:00,Washington_annd_Avenue50,SB,29
11/2/2024 4:00,Washington_annd_Avenue50,NB,58
11/2/2024 4:00,Washington_annd_Avenue50,SB,23
11/2/2024 5:00,Washington_annd_Avenue50,NB,131
11/2/2024 5:00,Washington_annd_Avenue50,SB,66
11/2/2024 6:00,Washington_annd_Avenue50,NB,228
11/2/2024 6:00,Washington_annd_Avenue50,SB,141
11/2/2024 7:00,Washington_annd_Avenue50,NB,364
11/2/2024 7:00,Washington_annd_Avenue50,SB,264
11/2/2024 8:00,Washington_annd_Avenue50,NB,641
11/2/2024 8:00,Washington_annd_Avenue50,SB,488
11/2/2024 9:00,Washington_annd_Avenue50,NB,848
11/2/2024 9:00,Washington_annd_Avenue50,SB,498
11/2/2024 10:00,Washington_annd_Avenue50,NB,953
11/2/2024 10:00,Washington_annd_Avenue50,SB,615
11/2/2024 11:00,Washington_annd_Avenue50,NB,907
11/2/2024 11:00,Washington_annd_Avenue50,SB,655
11/2/2024 12:00,Washington_annd_Avenue50,NB,761
11/2/2024 12:00,Washington_annd_Avenue50,SB,684
11/2/2024 13:00,Washington_annd_Avenue50,NB,862
11/2/2024 13:00,Washington_annd_Avenue50,SB,805
11/2/2024 14:00,Washington_annd_Avenue50,NB,821
11/2/2024 14:00,Washington_annd_Avenue50,SB,794
11/2/2024 15:00,Washington_annd_Avenue50,NB,687
11/2/2024 15:00,Washington_annd_Avenue50,SB,834
11/2/2024 16:00,Washington_annd_Avenue50,NB,873
11/2/2024 16:00,Washington_annd_Avenue50,SB,832
11/2/2024 17:00,Washington_annd_Avenue50,NB,327
11/2/2024 17:00,Washington_annd_Avenue50,SB,752
11/2/2024 18:00,Washington_annd_Avenue50,NB,372
11/2/2024 18:00,Washington_annd_Avenue50,SB,652
11/2/2024 19:00,Washington_annd_Avenue50,NB,317
11/2/2024 19:00,Washington_annd_Avenue50,SB,564
11/2/2024 20:00,Washington_annd_Avenue50,NB,331
11/2/2024 20:00,Washington_annd_Avenue50,SB,470
11/2/2024 21:00,Washington_annd_Avenue50,NB,299
11/2/2024 21:00,Washington_annd_Avenue50,SB,449
11/2/2024 22:00,Washington_annd_Avenue50,NB,209
11/2/2024 22:00,Washington_annd_Avenue50,SB,385
11/2/2024 23:00,Washington_annd_Avenue50,NB,120
11/2/2024 23:00,Washington_annd_Avenue50,SB,271
11/3/2024 0:00,Washington_annd_Avenue50,NB,59
11/3/2024 0:00,Washington_annd_Avenue50,SB,136
11/3/2024 1:00,Washington_annd_Avenue50,NB,72
11/3/2024 1:00,Washington_annd_Avenue50,SB,78
11/3/2024 2:00,Washington_annd_Avenue50,NB,29
11/3/2024 2:00,Washington_annd_Avenue50,SB,13
11/3/2024 3:00,Washington_annd_Avenue50,NB,29
11/3/2024 3:00,Washington_annd_Avenue50,SB,31
11/3/2024 4:00,Washington_annd_Avenue50,NB,49
11/3/2024 4:00,Washington_annd_Avenue50,SB,27
11/3/2024 5:00,Washington_annd_Avenue50,NB,122
11/3/2024 5:00,Washington_annd_Avenue50,SB,61
11/3/2024 6:00,Washington_annd_Avenue50,NB,421
11/3/2024 6:00,Washington_annd_Avenue50,SB,383
11/3/2024 7:00,Washington_annd_Avenue50,NB,364
11/3/2024 7:00,Washington_annd_Avenue50,SB,334
11/3/2024 8:00,Washington_annd_Avenue50,NB,539
11/3/2024 8:00,Washington_annd_Avenue50,SB,434
11/3/2024 9:00,Washington_annd_Avenue50,NB,604
11/3/2024 9:00,Washington_annd_Avenue50,SB,528
11/3/2024 10:00,Washington_annd_Avenue50,NB,677
11/3/2024 10:00,Washington_annd_Avenue50,SB,619
11/3/2024 11:00,Washington_annd_Avenue50,NB,764
11/3/2024 11:00,Washington_annd_Avenue50,SB,748
11/3/2024 12:00,Washington_annd_Avenue50,NB,678
11/3/2024 12:00,Washington_annd_Avenue50,SB,781
11/3/2024 13:00,Washington_annd_Avenue50,NB,690
11/3/2024 13:00,Washington_annd_Avenue50,SB,713
11/3/2024 14:00,Washington_annd_Avenue50,NB,528
11/3/2024 14:00,Washington_annd_Avenue50,SB,649
11/3/2024 15:00,Washington_annd_Avenue50,NB,520
11/3/2024 15:00,Washington_annd_Avenue50,SB,774
11/3/2024 16:00,Washington_annd_Avenue50,NB,417
11/3/2024 16:00,Washington_annd_Avenue50,SB,685
11/3/2024 17:00,Washington_annd_Avenue50,NB,550
11/3/2024 17:00,Washington_annd_Avenue50,SB,634
11/3/2024 18:00,Washington_annd_Avenue50,NB,412
11/3/2024 18:00,Washington_annd_Avenue50,SB,492
11/3/2024 19:00,Washington_annd_Avenue50,NB,281
11/3/2024 19:00,Washington_annd_Avenue50,SB,444
11/3/2024 20:00,Washington_annd_Avenue50,NB,249
11/3/2024 20:00,Washington_annd_Avenue50,SB,318
11/3/2024 21:00,Washington_annd_Avenue50,NB,226
11/3/2024 21:00,Washington_annd_Avenue50,SB,274
11/3/2024 22:00,Washington_annd_Avenue50,NB,120
11/3/2024 22:00,Washington_annd_Avenue50,SB,186
11/3/2024 23:00,Washington_annd_Avenue50,NB,59
11/3/2024 23:00,Washington_annd_Avenue50,SB,106
11/4/2024 0:00,Washington_annd_Avenue50,NB,33
11/4/2024 0:00,Washington_annd_Avenue50,SB,51
11/4/2024 1:00,Washington_annd_Avenue50,NB,24
11/4/2024 1:00,Washington_annd_Avenue50,SB,37
11/4/2024 2:00,Washington_annd_Avenue50,NB,16
11/4/2024 2:00,Washington_annd_Avenue50,SB,20
11/4/2024 3:00,Washington_annd_Avenue50,NB,40
11/4/2024 3:00,Washington_annd_Avenue50,SB,25
11/4/2024 4:00,Washington_annd_Avenue50,NB,117
11/4/2024 4:00,Washington_annd_Avenue50,SB,46
11/4/2024 5:00,Washington_annd_Avenue50,NB,225
11/4/2024 5:00,Washington_annd_Avenue50,SB,125
11/4/2024 6:00,Washington_annd_Avenue50,NB,454
11/4/2024 6:00,Washington_annd_Avenue50,SB,368
11/4/2024 7:00,Washington_annd_Avenue50,NB,913
11/4/2024 7:00,Washington_annd_Avenue50,SB,737
11/4/2024 8:00,Washington_annd_Avenue50,NB,803
11/4/2024 8:00,Washington_annd_Avenue50,SB,975
11/4/2024 9:00,Washington_annd_Avenue50,NB,688
11/4/2024 9:00,Washington_annd_Avenue50,SB,678
11/4/2024 10:00,Washington_annd_Avenue50,NB,743
11/4/2024 10:00,Washington_annd_Avenue50,SB,788
11/4/2024 11:00,Washington_annd_Avenue50,NB,700
11/4/2024 11:00,Washington_annd_Avenue50,SB,891
11/4/2024 12:00,Washington_annd_Avenue50,NB,722
11/4/2024 12:00,Washington_annd_Avenue50,SB,913
11/4/2024 13:00,Washington_annd_Avenue50,NB,716
11/4/2024 13:00,Washington_annd_Avenue50,SB,880
11/4/2024 14:00,Washington_annd_Avenue50,NB,765
11/4/2024 14:00,Washington_annd_Avenue50,SB,1084
11/4/2024 15:00,Washington_annd_Avenue50,NB,790
11/4/2024 15:00,Washington_annd_Avenue50,SB,1146
11/4/2024 16:00,Washington_annd_Avenue50,NB,656
11/4/2024 16:00,Washington_annd_Avenue50,SB,1213
11/4/2024 17:00,Washington_annd_Avenue50,NB,740
11/4/2024 17:00,Washington_annd_Avenue50,SB,1117
11/4/2024 18:00,Washington_annd_Avenue50,NB,461
11/4/2024 18:00,Washington_annd_Avenue50,SB,764
11/4/2024 19:00,Washington_annd_Avenue50,NB,314
11/4/2024 19:00,Washington_annd_Avenue50,SB,484
11/4/2024 20:00,Washington_annd_Avenue50,NB,254
11/4/2024 20:00,Washington_annd_Avenue50,SB,405
11/4/2024 21:00,Washington_annd_Avenue50,NB,241
11/4/2024 21:00,Washington_annd_Avenue50,SB,310
11/4/2024 22:00,Washington_annd_Avenue50,NB,108
11/4/2024 22:00,Washington_annd_Avenue50,SB,144
11/4/2024 23:00,Washington_annd_Avenue50,NB,49
11/4/2024 23:00,Washington_annd_Avenue50,SB,106
11/5/2024 0:00,Washington_annd_Avenue50,NB,24
11/5/2024 0:00,Washington_annd_Avenue50,SB,40
11/5/2024 1:00,Washington_annd_Avenue50,NB,15
11/5/2024 1:00,Washington_annd_Avenue50,SB,34
11/5/2024 2:00,Washington_annd_Avenue50,NB,19
11/5/2024 2:00,Washington_annd_Avenue50,SB,21
11/5/2024 3:00,Washington_annd_Avenue50,NB,39
11/5/2024 3:00,Washington_annd_Avenue50,SB,15
11/5/2024 4:00,Washington_annd_Avenue50,NB,99
11/5/2024 4:00,Washington_annd_Avenue50,SB,38
11/5/2024 5:00,Washington_annd_Avenue50,NB,251
11/5/2024 5:00,Washington_annd_Avenue50,SB,120
11/5/2024 6:00,Washington_annd_Avenue50,NB,497
11/5/2024 6:00,Washington_annd_Avenue50,SB,392
11/5/2024 7:00,Washington_annd_Avenue50,NB,884
11/5/2024 7:00,Washington_annd_Avenue50,SB,672
11/5/2024 8:00,Washington_annd_Avenue50,NB,884
11/5/2024 8:00,Washington_annd_Avenue50,SB,884
11/5/2024 9:00,Washington_annd_Avenue50,NB,746
11/5/2024 9:00,Washington_annd_Avenue50,SB,842
11/5/2024 10:00,Washington_annd_Avenue50,NB,732
11/5/2024 10:00,Washington_annd_Avenue50,SB,788
11/5/2024 11:00,Washington_annd_Avenue50,NB,740
11/5/2024 11:00,Washington_annd_Avenue50,SB,916
11/5/2024 12:00,Washington_annd_Avenue50,NB,746
11/5/2024 12:00,Washington_annd_Avenue50,SB,854
11/5/2024 13:00,Washington_annd_Avenue50,NB,780
11/5/2024 13:00,Washington_annd_Avenue50,SB,853
11/5/2024 14:00,Washington_annd_Avenue50,NB,814
11/5/2024 14:00,Washington_annd_Avenue50,SB,1062
11/5/2024 15:00,Washington_annd_Avenue50,NB,808
11/5/2024 15:00,Washington_annd_Avenue50,SB,1271
11/5/2024 16:00,Washington_annd_Avenue50,NB,675
11/5/2024 16:00,Washington_annd_Avenue50,SB,1362
11/5/2024 17:00,Washington_annd_Avenue50,NB,734
11/5/2024 17:00,Washington_annd_Avenue50,SB,1123
11/5/2024 18:00,Washington_annd_Avenue50,NB,589
11/5/2024 18:00,Washington_annd_Avenue50,SB,765
11/5/2024 19:00,Washington_annd_Avenue50,NB,394
11/5/2024 19:00,Washington_annd_Avenue50,SB,547
11/5/2024 20:00,Washington_annd_Avenue50,NB,298
11/5/2024 20:00,Washington_annd_Avenue50,SB,433
11/5/2024 21:00,Washington_annd_Avenue50,NB,231
11/5/2024 21:00,Washington_annd_Avenue50,SB,320
11/5/2024 22:00,Washington_annd_Avenue50,NB,133
11/5/2024 22:00,Washington_annd_Avenue50,SB,212
11/5/2024 23:00,Washington_annd_Avenue50,NB,64
11/5/2024 23:00,Washington_annd_Avenue50,SB,115
11/6/2024 0:00,Washington_annd_Avenue50,NB,30
11/6/2024 0:00,Washington_annd_Avenue50,SB,49
11/6/2024 1:00,Washington_annd_Avenue50,NB,18
11/6/2024 1:00,Washington_annd_Avenue50,SB,28
11/6/2024 2:00,Washington_annd_Avenue50,NB,16
11/6/2024 2:00,Washington_annd_Avenue50,SB,22
11/6/2024 3:00,Washington_annd_Avenue50,NB,44
11/6/2024 3:00,Washington_annd_Avenue50,SB,20
11/6/2024 4:00,Washington_annd_Avenue50,NB,120
11/6/2024 4:00,Washington_annd_Avenue50,SB,39
11/6/2024 5:00,Washington_annd_Avenue50,NB,241
11/6/2024 5:00,Washington_annd_Avenue50,SB,127
11/6/2024 6:00,Washington_annd_Avenue50,NB,447
11/6/2024 6:00,Washington_annd_Avenue50,SB,364
11/6/2024 7:00,Washington_annd_Avenue50,NB,869
11/6/2024 7:00,Washington_annd_Avenue50,SB,718
11/6/2024 8:00,Washington_annd_Avenue50,NB,841
11/6/2024 8:00,Washington_annd_Avenue50,SB,941
11/6/2024 9:00,Washington_annd_Avenue50,NB,766
11/6/2024 9:00,Washington_annd_Avenue50,SB,681
11/6/2024 10:00,Washington_annd_Avenue50,NB,628
11/6/2024 10:00,Washington_annd_Avenue50,SB,798
11/6/2024 11:00,Washington_annd_Avenue50,NB,721
11/6/2024 11:00,Washington_annd_Avenue50,SB,902
11/6/2024 12:00,Washington_annd_Avenue50,NB,733
11/6/2024 12:00,Washington_annd_Avenue50,SB,842
11/6/2024 13:00,Washington_annd_Avenue50,NB,712
11/6/2024 13:00,Washington_annd_Avenue50,SB,874
11/6/2024 14:00,Washington_annd_Avenue50,NB,723
11/6/2024 14:00,Washington_annd_Avenue50,SB,1033
11/6/2024 15:00,Washington_annd_Avenue50,NB,758
11/6/2024 15:00,Washington_annd_Avenue50,SB,1161
11/6/2024 16:00,Washington_annd_Avenue50,NB,696
11/6/2024 16:00,Washington_annd_Avenue50,SB,1250
11/6/2024 17:00,Washington_annd_Avenue50,NB,778
11/6/2024 17:00,Washington_annd_Avenue50,SB,1043
11/6/2024 18:00,Washington_annd_Avenue50,NB,546
11/6/2024 18:00,Washington_annd_Avenue50,SB,739
11/6/2024 19:00,Washington_annd_Avenue50,NB,379
11/6/2024 19:00,Washington_annd_Avenue50,SB,570
11/6/2024 20:00,Washington_annd_Avenue50,NB,287
11/6/2024 20:00,Washington_annd_Avenue50,SB,488
11/6/2024 21:00,Washington_annd_Avenue50,NB,225
11/6/2024 21:00,Washington_annd_Avenue50,SB,358
11/6/2024 22:00,Washington_annd_Avenue50,NB,119
11/6/2024 22:00,Washington_annd_Avenue50,SB,219
11/6/2024 23:00,Washington_annd_Avenue50,NB,59
11/6/2024 23:00,Washington_annd_Avenue50,SB,131
11/7/2024 0:00,Washington_annd_Avenue50,NB,26
11/7/2024 0:00,Washington_annd_Avenue50,SB,71
11/7/2024 1:00,Washington_annd_Avenue50,NB,25
11/7/2024 1:00,Washington_annd_Avenue50,SB,33
11/7/2024 2:00,Washington_annd_Avenue50,NB,22
11/7/2024 2:00,Washington_annd_Avenue50,SB,23
11/7/2024 3:00,Washington_annd_Avenue50,NB,47
11/7/2024 3:00,Washington_annd_Avenue50,SB,32
11/7/2024 4:00,Washington_annd_Avenue50,NB,105
11/7/2024 4:00,Washington_annd_Avenue50,SB,53
11/7/2024 5:00,Washington_annd_Avenue50,NB,243
11/7/2024 5:00,Washington_annd_Avenue50,SB,129
11/7/2024 6:00,Washington_annd_Avenue50,NB,463
11/7/2024 6:00,Washington_annd_Avenue50,SB,416
11/7/2024 7:00,Washington_annd_Avenue50,NB,888
11/7/2024 7:00,Washington_annd_Avenue50,SB,842
11/7/2024 8:00,Washington_annd_Avenue50,NB,801
11/7/2024 8:00,Washington_annd_Avenue50,SB,909
11/7/2024 9:00,Washington_annd_Avenue50,NB,664
11/7/2024 9:00,Washington_annd_Avenue50,SB,722
11/7/2024 10:00,Washington_annd_Avenue50,NB,729
11/7/2024 10:00,Washington_annd_Avenue50,SB,722
11/7/2024 11:00,Washington_annd_Avenue50,NB,727
11/7/2024 11:00,Washington_annd_Avenue50,SB,730
11/7/2024 12:00,Washington_annd_Avenue50,NB,728
11/7/2024 12:00,Washington_annd_Avenue50,SB,813
11/7/2024 13:00,Washington_annd_Avenue50,NB,740
11/7/2024 13:00,Washington_annd_Avenue50,SB,834
11/7/2024 14:00,Washington_annd_Avenue50,NB,763
11/7/2024 14:00,Washington_annd_Avenue50,SB,1109
11/7/2024 15:00,Washington_annd_Avenue50,NB,855
11/7/2024 15:00,Washington_annd_Avenue50,SB,1203
11/7/2024 16:00,Washington_annd_Avenue50,NB,718
11/7/2024 16:00,Washington_annd_Avenue50,SB,1159
11/7/2024 17:00,Washington_annd_Avenue50,NB,802
11/7/2024 17:00,Washington_annd_Avenue50,SB,873
11/7/2024 18:00,Washington_annd_Avenue50,NB,623
11/7/2024 18:00,Washington_annd_Avenue50,SB,749
11/7/2024 19:00,Washington_annd_Avenue50,NB,408
11/7/2024 19:00,Washington_annd_Avenue50,SB,581
11/7/2024 20:00,Washington_annd_Avenue50,NB,313
11/7/2024 20:00,Washington_annd_Avenue50,SB,512
11/7/2024 21:00,Washington_annd_Avenue50,NB,279
11/7/2024 21:00,Washington_annd_Avenue50,SB,428
11/7/2024 22:00,Washington_annd_Avenue50,NB,156
11/7/2024 22:00,Washington_annd_Avenue50,SB,241
11/7/2024 23:00,Washington_annd_Avenue50,NB,85
11/7/2024 23:00,Washington_annd_Avenue50,SB,134
11/8/2024 0:00,Washington_annd_Avenue50,NB,26
11/8/2024 0:00,Washington_annd_Avenue50,SB,75
11/8/2024 1:00,Washington_annd_Avenue50,NB,22
11/8/2024 1:00,Washington_annd_Avenue50,SB,33
11/8/2024 2:00,Washington_annd_Avenue50,NB,15
11/8/2024 2:00,Washington_annd_Avenue50,SB,26
11/8/2024 3:00,Washington_annd_Avenue50,NB,31
11/8/2024 3:00,Washington_annd_Avenue50,SB,23
11/8/2024 4:00,Washington_annd_Avenue50,NB,100
11/8/2024 4:00,Washington_annd_Avenue50,SB,40
11/8/2024 5:00,Washington_annd_Avenue50,NB,222
11/8/2024 5:00,Washington_annd_Avenue50,SB,116
11/8/2024 6:00,Washington_annd_Avenue50,NB,436
11/8/2024 6:00,Washington_annd_Avenue50,SB,414
11/8/2024 7:00,Washington_annd_Avenue50,NB,914
11/8/2024 7:00,Washington_annd_Avenue50,SB,738
11/8/2024 8:00,Washington_annd_Avenue50,NB,832
11/8/2024 8:00,Washington_annd_Avenue50,SB,940
11/8/2024 9:00,Washington_annd_Avenue50,NB,811
11/8/2024 9:00,Washington_annd_Avenue50,SB,711
11/8/2024 10:00,Washington_annd_Avenue50,NB,712
11/8/2024 10:00,Washington_annd_Avenue50,SB,741
11/8/2024 11:00,Washington_annd_Avenue50,NB,778
11/8/2024 11:00,Washington_annd_Avenue50,SB,845
11/8/2024 12:00,Washington_annd_Avenue50,NB,785
11/8/2024 12:00,Washington_annd_Avenue50,SB,885
11/8/2024 13:00,Washington_annd_Avenue50,NB,748
11/8/2024 13:00,Washington_annd_Avenue50,SB,957
11/8/2024 14:00,Washington_annd_Avenue50,NB,798
11/8/2024 14:00,Washington_annd_Avenue50,SB,1112
11/8/2024 15:00,Washington_annd_Avenue50,NB,797
11/8/2024 15:00,Washington_annd_Avenue50,SB,1270
11/8/2024 16:00,Washington_annd_Avenue50,NB,745
11/8/2024 16:00,Washington_annd_Avenue50,SB,1174
11/8/2024 17:00,Washington_annd_Avenue50,NB,840
11/8/2024 17:00,Washington_annd_Avenue50,SB,942
11/8/2024 18:00,Washington_annd_Avenue50,NB,706
11/8/2024 18:00,Washington_annd_Avenue50,SB,791
11/8/2024 19:00,Washington_annd_Avenue50,NB,549
11/8/2024 19:00,Washington_annd_Avenue50,SB,649
11/8/2024 20:00,Washington_annd_Avenue50,NB,416
11/8/2024 20:00,Washington_annd_Avenue50,SB,604
11/8/2024 21:00,Washington_annd_Avenue50,NB,397
11/8/2024 21:00,Washington_annd_Avenue50,SB,452
11/8/2024 22:00,Washington_annd_Avenue50,NB,266
11/8/2024 22:00,Washington_annd_Avenue50,SB,377
11/8/2024 23:00,Washington_annd_Avenue50,NB,123
11/8/2024 23:00,Washington_annd_Avenue50,SB,242
