local_datetime,intersection_id,direction,total_volume
10/31/2024 10:00,Washington_and_Village_Shop_Center,NB,554
10/31/2024 10:00,Washington_and_Village_Shop_Center,SB,501
10/31/2024 11:00,Washington_and_Village_Shop_Center,NB,526
10/31/2024 11:00,Washington_and_Village_Shop_Center,SB,545
10/31/2024 12:00,Washington_and_Village_Shop_Center,NB,547
10/31/2024 12:00,Washington_and_Village_Shop_Center,SB,518
10/31/2024 13:00,Washington_and_Village_Shop_Center,NB,544
10/31/2024 13:00,Washington_and_Village_Shop_Center,SB,598
10/31/2024 14:00,Washington_and_Village_Shop_Center,NB,558
10/31/2024 14:00,Washington_and_Village_Shop_Center,SB,736
10/31/2024 15:00,Washington_and_Village_Shop_Center,NB,553
10/31/2024 15:00,Washington_and_Village_Shop_Center,SB,701
10/31/2024 16:00,Washington_and_Village_Shop_Center,NB,522
10/31/2024 16:00,Washington_and_Village_Shop_Center,SB,681
10/31/2024 17:00,Washington_and_Village_Shop_Center,NB,518
10/31/2024 17:00,Washington_and_Village_Shop_Center,SB,545
10/31/2024 18:00,Washington_and_Village_Shop_Center,NB,383
10/31/2024 18:00,Washington_and_Village_Shop_Center,SB,461
10/31/2024 19:00,Washington_and_Village_Shop_Center,NB,266
10/31/2024 19:00,Washington_and_Village_Shop_Center,SB,454
10/31/2024 20:00,Washington_and_Village_Shop_Center,NB,236
10/31/2024 20:00,Washington_and_Village_Shop_Center,SB,400
10/31/2024 21:00,Washington_and_Village_Shop_Center,NB,223
10/31/2024 21:00,Washington_and_Village_Shop_Center,SB,337
10/31/2024 22:00,Washington_and_Village_Shop_Center,NB,105
10/31/2024 22:00,Washington_and_Village_Shop_Center,SB,195
10/31/2024 23:00,Washington_and_Village_Shop_Center,NB,48
10/31/2024 23:00,Washington_and_Village_Shop_Center,SB,120
11/1/2024 0:00,Washington_and_Village_Shop_Center,NB,32
11/1/2024 0:00,Washington_and_Village_Shop_Center,SB,62
11/1/2024 1:00,Washington_and_Village_Shop_Center,NB,31
11/1/2024 1:00,Washington_and_Village_Shop_Center,SB,31
11/1/2024 2:00,Washington_and_Village_Shop_Center,NB,17
11/1/2024 2:00,Washington_and_Village_Shop_Center,SB,33
11/1/2024 3:00,Washington_and_Village_Shop_Center,NB,31
11/1/2024 3:00,Washington_and_Village_Shop_Center,SB,29
11/1/2024 4:00,Washington_and_Village_Shop_Center,NB,57
11/1/2024 4:00,Washington_and_Village_Shop_Center,SB,51
11/1/2024 5:00,Washington_and_Village_Shop_Center,NB,141
11/1/2024 5:00,Washington_and_Village_Shop_Center,SB,82
11/1/2024 6:00,Washington_and_Village_Shop_Center,NB,305
11/1/2024 6:00,Washington_and_Village_Shop_Center,SB,183
11/1/2024 7:00,Washington_and_Village_Shop_Center,NB,545
11/1/2024 7:00,Washington_and_Village_Shop_Center,SB,313
11/1/2024 8:00,Washington_and_Village_Shop_Center,NB,693
11/1/2024 8:00,Washington_and_Village_Shop_Center,SB,611
11/1/2024 9:00,Washington_and_Village_Shop_Center,NB,540
11/1/2024 9:00,Washington_and_Village_Shop_Center,SB,474
11/1/2024 10:00,Washington_and_Village_Shop_Center,NB,556
11/1/2024 10:00,Washington_and_Village_Shop_Center,SB,509
11/1/2024 11:00,Washington_and_Village_Shop_Center,NB,583
11/1/2024 11:00,Washington_and_Village_Shop_Center,SB,557
11/1/2024 12:00,Washington_and_Village_Shop_Center,NB,567
11/1/2024 12:00,Washington_and_Village_Shop_Center,SB,590
11/1/2024 13:00,Washington_and_Village_Shop_Center,NB,618
11/1/2024 13:00,Washington_and_Village_Shop_Center,SB,585
11/1/2024 14:00,Washington_and_Village_Shop_Center,NB,569
11/1/2024 14:00,Washington_and_Village_Shop_Center,SB,740
11/1/2024 15:00,Washington_and_Village_Shop_Center,NB,621
11/1/2024 15:00,Washington_and_Village_Shop_Center,SB,775
11/1/2024 16:00,Washington_and_Village_Shop_Center,NB,530
11/1/2024 16:00,Washington_and_Village_Shop_Center,SB,668
11/1/2024 17:00,Washington_and_Village_Shop_Center,NB,513
11/1/2024 17:00,Washington_and_Village_Shop_Center,SB,576
11/1/2024 18:00,Washington_and_Village_Shop_Center,NB,427
11/1/2024 18:00,Washington_and_Village_Shop_Center,SB,587
11/1/2024 19:00,Washington_and_Village_Shop_Center,NB,303
11/1/2024 19:00,Washington_and_Village_Shop_Center,SB,470
11/1/2024 20:00,Washington_and_Village_Shop_Center,NB,265
11/1/2024 20:00,Washington_and_Village_Shop_Center,SB,331
11/1/2024 21:00,Washington_and_Village_Shop_Center,NB,246
11/1/2024 21:00,Washington_and_Village_Shop_Center,SB,300
11/1/2024 22:00,Washington_and_Village_Shop_Center,NB,165
11/1/2024 22:00,Washington_and_Village_Shop_Center,SB,265
11/1/2024 23:00,Washington_and_Village_Shop_Center,NB,90
11/1/2024 23:00,Washington_and_Village_Shop_Center,SB,164
11/2/2024 0:00,Washington_and_Village_Shop_Center,NB,39
11/2/2024 0:00,Washington_and_Village_Shop_Center,SB,106
11/2/2024 1:00,Washington_and_Village_Shop_Center,NB,19
11/2/2024 1:00,Washington_and_Village_Shop_Center,SB,54
11/2/2024 2:00,Washington_and_Village_Shop_Center,NB,18
11/2/2024 2:00,Washington_and_Village_Shop_Center,SB,36
11/2/2024 3:00,Washington_and_Village_Shop_Center,NB,28
11/2/2024 3:00,Washington_and_Village_Shop_Center,SB,28
11/2/2024 4:00,Washington_and_Village_Shop_Center,NB,38
11/2/2024 4:00,Washington_and_Village_Shop_Center,SB,25
11/2/2024 5:00,Washington_and_Village_Shop_Center,NB,93
11/2/2024 5:00,Washington_and_Village_Shop_Center,SB,50
11/2/2024 6:00,Washington_and_Village_Shop_Center,NB,159
11/2/2024 6:00,Washington_and_Village_Shop_Center,SB,120
11/2/2024 7:00,Washington_and_Village_Shop_Center,NB,286
11/2/2024 7:00,Washington_and_Village_Shop_Center,SB,184
11/2/2024 8:00,Washington_and_Village_Shop_Center,NB,423
11/2/2024 8:00,Washington_and_Village_Shop_Center,SB,387
11/2/2024 9:00,Washington_and_Village_Shop_Center,NB,542
11/2/2024 9:00,Washington_and_Village_Shop_Center,SB,402
11/2/2024 10:00,Washington_and_Village_Shop_Center,NB,555
11/2/2024 10:00,Washington_and_Village_Shop_Center,SB,404
11/2/2024 11:00,Washington_and_Village_Shop_Center,NB,571
11/2/2024 11:00,Washington_and_Village_Shop_Center,SB,424
11/2/2024 12:00,Washington_and_Village_Shop_Center,NB,564
11/2/2024 12:00,Washington_and_Village_Shop_Center,SB,484
11/2/2024 13:00,Washington_and_Village_Shop_Center,NB,633
11/2/2024 13:00,Washington_and_Village_Shop_Center,SB,603
11/2/2024 14:00,Washington_and_Village_Shop_Center,NB,520
11/2/2024 14:00,Washington_and_Village_Shop_Center,SB,620
11/2/2024 15:00,Washington_and_Village_Shop_Center,NB,441
11/2/2024 15:00,Washington_and_Village_Shop_Center,SB,549
11/2/2024 16:00,Washington_and_Village_Shop_Center,NB,449
11/2/2024 16:00,Washington_and_Village_Shop_Center,SB,518
11/2/2024 17:00,Washington_and_Village_Shop_Center,NB,378
11/2/2024 17:00,Washington_and_Village_Shop_Center,SB,412
11/2/2024 18:00,Washington_and_Village_Shop_Center,NB,379
11/2/2024 18:00,Washington_and_Village_Shop_Center,SB,512
11/2/2024 19:00,Washington_and_Village_Shop_Center,NB,300
11/2/2024 19:00,Washington_and_Village_Shop_Center,SB,402
11/2/2024 20:00,Washington_and_Village_Shop_Center,NB,286
11/2/2024 20:00,Washington_and_Village_Shop_Center,SB,339
11/2/2024 21:00,Washington_and_Village_Shop_Center,NB,290
11/2/2024 21:00,Washington_and_Village_Shop_Center,SB,252
11/2/2024 22:00,Washington_and_Village_Shop_Center,NB,165
11/2/2024 22:00,Washington_and_Village_Shop_Center,SB,259
11/2/2024 23:00,Washington_and_Village_Shop_Center,NB,109
11/2/2024 23:00,Washington_and_Village_Shop_Center,SB,165
11/3/2024 0:00,Washington_and_Village_Shop_Center,NB,82
11/3/2024 0:00,Washington_and_Village_Shop_Center,SB,95
11/3/2024 1:00,Washington_and_Village_Shop_Center,NB,55
11/3/2024 1:00,Washington_and_Village_Shop_Center,SB,93
11/3/2024 2:00,Washington_and_Village_Shop_Center,NB,21
11/3/2024 2:00,Washington_and_Village_Shop_Center,SB,27
11/3/2024 3:00,Washington_and_Village_Shop_Center,NB,25
11/3/2024 3:00,Washington_and_Village_Shop_Center,SB,22
11/3/2024 4:00,Washington_and_Village_Shop_Center,NB,32
11/3/2024 4:00,Washington_and_Village_Shop_Center,SB,20
11/3/2024 5:00,Washington_and_Village_Shop_Center,NB,84
11/3/2024 5:00,Washington_and_Village_Shop_Center,SB,55
11/3/2024 6:00,Washington_and_Village_Shop_Center,NB,115
11/3/2024 6:00,Washington_and_Village_Shop_Center,SB,105
11/3/2024 7:00,Washington_and_Village_Shop_Center,NB,307
11/3/2024 7:00,Washington_and_Village_Shop_Center,SB,252
11/3/2024 8:00,Washington_and_Village_Shop_Center,NB,441
11/3/2024 8:00,Washington_and_Village_Shop_Center,SB,368
11/3/2024 9:00,Washington_and_Village_Shop_Center,NB,530
11/3/2024 9:00,Washington_and_Village_Shop_Center,SB,462
11/3/2024 10:00,Washington_and_Village_Shop_Center,NB,582
11/3/2024 10:00,Washington_and_Village_Shop_Center,SB,459
11/3/2024 11:00,Washington_and_Village_Shop_Center,NB,873
11/3/2024 11:00,Washington_and_Village_Shop_Center,SB,510
11/3/2024 12:00,Washington_and_Village_Shop_Center,NB,830
11/3/2024 12:00,Washington_and_Village_Shop_Center,SB,549
11/3/2024 13:00,Washington_and_Village_Shop_Center,NB,785
11/3/2024 13:00,Washington_and_Village_Shop_Center,SB,546
11/3/2024 14:00,Washington_and_Village_Shop_Center,NB,473
11/3/2024 14:00,Washington_and_Village_Shop_Center,SB,482
11/3/2024 15:00,Washington_and_Village_Shop_Center,NB,456
11/3/2024 15:00,Washington_and_Village_Shop_Center,SB,459
11/3/2024 16:00,Washington_and_Village_Shop_Center,NB,377
11/3/2024 16:00,Washington_and_Village_Shop_Center,SB,331
11/3/2024 17:00,Washington_and_Village_Shop_Center,NB,358
11/3/2024 17:00,Washington_and_Village_Shop_Center,SB,434
11/3/2024 18:00,Washington_and_Village_Shop_Center,NB,277
11/3/2024 18:00,Washington_and_Village_Shop_Center,SB,414
11/3/2024 19:00,Washington_and_Village_Shop_Center,NB,191
11/3/2024 19:00,Washington_and_Village_Shop_Center,SB,295
11/3/2024 20:00,Washington_and_Village_Shop_Center,NB,169
11/3/2024 20:00,Washington_and_Village_Shop_Center,SB,238
11/3/2024 21:00,Washington_and_Village_Shop_Center,NB,161
11/3/2024 21:00,Washington_and_Village_Shop_Center,SB,174
11/3/2024 22:00,Washington_and_Village_Shop_Center,NB,77
11/3/2024 22:00,Washington_and_Village_Shop_Center,SB,126
11/3/2024 23:00,Washington_and_Village_Shop_Center,NB,44
11/3/2024 23:00,Washington_and_Village_Shop_Center,SB,79
11/4/2024 0:00,Washington_and_Village_Shop_Center,NB,26
11/4/2024 0:00,Washington_and_Village_Shop_Center,SB,39
11/4/2024 1:00,Washington_and_Village_Shop_Center,NB,15
11/4/2024 1:00,Washington_and_Village_Shop_Center,SB,32
11/4/2024 2:00,Washington_and_Village_Shop_Center,NB,15
11/4/2024 2:00,Washington_and_Village_Shop_Center,SB,16
11/4/2024 3:00,Washington_and_Village_Shop_Center,NB,25
11/4/2024 3:00,Washington_and_Village_Shop_Center,SB,21
11/4/2024 4:00,Washington_and_Village_Shop_Center,NB,86
11/4/2024 4:00,Washington_and_Village_Shop_Center,SB,29
11/4/2024 5:00,Washington_and_Village_Shop_Center,NB,176
11/4/2024 5:00,Washington_and_Village_Shop_Center,SB,70
11/4/2024 6:00,Washington_and_Village_Shop_Center,NB,308
11/4/2024 6:00,Washington_and_Village_Shop_Center,SB,147
11/4/2024 7:00,Washington_and_Village_Shop_Center,NB,828
11/4/2024 7:00,Washington_and_Village_Shop_Center,SB,437
11/4/2024 8:00,Washington_and_Village_Shop_Center,NB,702
11/4/2024 8:00,Washington_and_Village_Shop_Center,SB,665
11/4/2024 9:00,Washington_and_Village_Shop_Center,NB,597
11/4/2024 9:00,Washington_and_Village_Shop_Center,SB,498
11/4/2024 10:00,Washington_and_Village_Shop_Center,NB,598
11/4/2024 10:00,Washington_and_Village_Shop_Center,SB,514
11/4/2024 11:00,Washington_and_Village_Shop_Center,NB,578
11/4/2024 11:00,Washington_and_Village_Shop_Center,SB,554
11/4/2024 12:00,Washington_and_Village_Shop_Center,NB,759
11/4/2024 12:00,Washington_and_Village_Shop_Center,SB,620
11/4/2024 13:00,Washington_and_Village_Shop_Center,NB,576
11/4/2024 13:00,Washington_and_Village_Shop_Center,SB,647
11/4/2024 14:00,Washington_and_Village_Shop_Center,NB,601
11/4/2024 14:00,Washington_and_Village_Shop_Center,SB,714
11/4/2024 15:00,Washington_and_Village_Shop_Center,NB,611
11/4/2024 15:00,Washington_and_Village_Shop_Center,SB,675
11/4/2024 16:00,Washington_and_Village_Shop_Center,NB,446
11/4/2024 16:00,Washington_and_Village_Shop_Center,SB,553
11/4/2024 17:00,Washington_and_Village_Shop_Center,NB,462
11/4/2024 17:00,Washington_and_Village_Shop_Center,SB,685
11/4/2024 18:00,Washington_and_Village_Shop_Center,NB,302
11/4/2024 18:00,Washington_and_Village_Shop_Center,SB,506
11/4/2024 19:00,Washington_and_Village_Shop_Center,NB,211
11/4/2024 19:00,Washington_and_Village_Shop_Center,SB,355
11/4/2024 20:00,Washington_and_Village_Shop_Center,NB,161
11/4/2024 20:00,Washington_and_Village_Shop_Center,SB,261
11/4/2024 21:00,Washington_and_Village_Shop_Center,NB,166
11/4/2024 21:00,Washington_and_Village_Shop_Center,SB,208
11/4/2024 22:00,Washington_and_Village_Shop_Center,NB,77
11/4/2024 22:00,Washington_and_Village_Shop_Center,SB,102
11/4/2024 23:00,Washington_and_Village_Shop_Center,NB,39
11/4/2024 23:00,Washington_and_Village_Shop_Center,SB,68
11/5/2024 0:00,Washington_and_Village_Shop_Center,NB,16
11/5/2024 0:00,Washington_and_Village_Shop_Center,SB,37
11/5/2024 1:00,Washington_and_Village_Shop_Center,NB,8
11/5/2024 1:00,Washington_and_Village_Shop_Center,SB,25
11/5/2024 2:00,Washington_and_Village_Shop_Center,NB,15
11/5/2024 2:00,Washington_and_Village_Shop_Center,SB,15
11/5/2024 3:00,Washington_and_Village_Shop_Center,NB,22
11/5/2024 3:00,Washington_and_Village_Shop_Center,SB,12
11/5/2024 4:00,Washington_and_Village_Shop_Center,NB,87
11/5/2024 4:00,Washington_and_Village_Shop_Center,SB,35
11/5/2024 5:00,Washington_and_Village_Shop_Center,NB,195
11/5/2024 5:00,Washington_and_Village_Shop_Center,SB,77
11/5/2024 6:00,Washington_and_Village_Shop_Center,NB,318
11/5/2024 6:00,Washington_and_Village_Shop_Center,SB,170
11/5/2024 7:00,Washington_and_Village_Shop_Center,NB,726
11/5/2024 7:00,Washington_and_Village_Shop_Center,SB,446
11/5/2024 8:00,Washington_and_Village_Shop_Center,NB,740
11/5/2024 8:00,Washington_and_Village_Shop_Center,SB,643
11/5/2024 9:00,Washington_and_Village_Shop_Center,NB,631
11/5/2024 9:00,Washington_and_Village_Shop_Center,SB,621
11/5/2024 10:00,Washington_and_Village_Shop_Center,NB,602
11/5/2024 10:00,Washington_and_Village_Shop_Center,SB,485
11/5/2024 11:00,Washington_and_Village_Shop_Center,NB,617
11/5/2024 11:00,Washington_and_Village_Shop_Center,SB,506
11/5/2024 12:00,Washington_and_Village_Shop_Center,NB,617
11/5/2024 12:00,Washington_and_Village_Shop_Center,SB,588
11/5/2024 13:00,Washington_and_Village_Shop_Center,NB,596
11/5/2024 13:00,Washington_and_Village_Shop_Center,SB,622
11/5/2024 14:00,Washington_and_Village_Shop_Center,NB,654
11/5/2024 14:00,Washington_and_Village_Shop_Center,SB,642
11/5/2024 15:00,Washington_and_Village_Shop_Center,NB,656
11/5/2024 15:00,Washington_and_Village_Shop_Center,SB,675
11/5/2024 16:00,Washington_and_Village_Shop_Center,NB,515
11/5/2024 16:00,Washington_and_Village_Shop_Center,SB,677
11/5/2024 17:00,Washington_and_Village_Shop_Center,NB,547
11/5/2024 17:00,Washington_and_Village_Shop_Center,SB,753
11/5/2024 18:00,Washington_and_Village_Shop_Center,NB,398
11/5/2024 18:00,Washington_and_Village_Shop_Center,SB,573
11/5/2024 19:00,Washington_and_Village_Shop_Center,NB,266
11/5/2024 19:00,Washington_and_Village_Shop_Center,SB,406
11/5/2024 20:00,Washington_and_Village_Shop_Center,NB,169
11/5/2024 20:00,Washington_and_Village_Shop_Center,SB,305
11/5/2024 21:00,Washington_and_Village_Shop_Center,NB,145
11/5/2024 21:00,Washington_and_Village_Shop_Center,SB,225
11/5/2024 22:00,Washington_and_Village_Shop_Center,NB,88
11/5/2024 22:00,Washington_and_Village_Shop_Center,SB,147
11/5/2024 23:00,Washington_and_Village_Shop_Center,NB,50
11/5/2024 23:00,Washington_and_Village_Shop_Center,SB,90
11/6/2024 0:00,Washington_and_Village_Shop_Center,NB,23
11/6/2024 0:00,Washington_and_Village_Shop_Center,SB,43
11/6/2024 1:00,Washington_and_Village_Shop_Center,NB,12
11/6/2024 1:00,Washington_and_Village_Shop_Center,SB,25
11/6/2024 2:00,Washington_and_Village_Shop_Center,NB,10
11/6/2024 2:00,Washington_and_Village_Shop_Center,SB,23
11/6/2024 3:00,Washington_and_Village_Shop_Center,NB,34
11/6/2024 3:00,Washington_and_Village_Shop_Center,SB,14
11/6/2024 4:00,Washington_and_Village_Shop_Center,NB,93
11/6/2024 4:00,Washington_and_Village_Shop_Center,SB,32
11/6/2024 5:00,Washington_and_Village_Shop_Center,NB,173
11/6/2024 5:00,Washington_and_Village_Shop_Center,SB,97
11/6/2024 6:00,Washington_and_Village_Shop_Center,NB,349
11/6/2024 6:00,Washington_and_Village_Shop_Center,SB,172
11/6/2024 7:00,Washington_and_Village_Shop_Center,NB,703
11/6/2024 7:00,Washington_and_Village_Shop_Center,SB,388
11/6/2024 8:00,Washington_and_Village_Shop_Center,NB,664
11/6/2024 8:00,Washington_and_Village_Shop_Center,SB,568
11/6/2024 9:00,Washington_and_Village_Shop_Center,NB,587
11/6/2024 9:00,Washington_and_Village_Shop_Center,SB,434
11/6/2024 10:00,Washington_and_Village_Shop_Center,NB,522
11/6/2024 10:00,Washington_and_Village_Shop_Center,SB,495
11/6/2024 11:00,Washington_and_Village_Shop_Center,NB,574
11/6/2024 11:00,Washington_and_Village_Shop_Center,SB,571
11/6/2024 12:00,Washington_and_Village_Shop_Center,NB,586
11/6/2024 12:00,Washington_and_Village_Shop_Center,SB,572
11/6/2024 13:00,Washington_and_Village_Shop_Center,NB,555
11/6/2024 13:00,Washington_and_Village_Shop_Center,SB,636
11/6/2024 14:00,Washington_and_Village_Shop_Center,NB,545
11/6/2024 14:00,Washington_and_Village_Shop_Center,SB,598
11/6/2024 15:00,Washington_and_Village_Shop_Center,NB,558
11/6/2024 15:00,Washington_and_Village_Shop_Center,SB,653
11/6/2024 16:00,Washington_and_Village_Shop_Center,NB,507
11/6/2024 16:00,Washington_and_Village_Shop_Center,SB,566
11/6/2024 17:00,Washington_and_Village_Shop_Center,NB,499
11/6/2024 17:00,Washington_and_Village_Shop_Center,SB,668
11/6/2024 18:00,Washington_and_Village_Shop_Center,NB,358
11/6/2024 18:00,Washington_and_Village_Shop_Center,SB,499
11/6/2024 19:00,Washington_and_Village_Shop_Center,NB,242
11/6/2024 19:00,Washington_and_Village_Shop_Center,SB,372
11/6/2024 20:00,Washington_and_Village_Shop_Center,NB,181
11/6/2024 20:00,Washington_and_Village_Shop_Center,SB,345
11/6/2024 21:00,Washington_and_Village_Shop_Center,NB,149
11/6/2024 21:00,Washington_and_Village_Shop_Center,SB,221
11/6/2024 22:00,Washington_and_Village_Shop_Center,NB,85
11/6/2024 22:00,Washington_and_Village_Shop_Center,SB,122
11/6/2024 23:00,Washington_and_Village_Shop_Center,NB,43
11/6/2024 23:00,Washington_and_Village_Shop_Center,SB,93
11/7/2024 0:00,Washington_and_Village_Shop_Center,NB,14
11/7/2024 0:00,Washington_and_Village_Shop_Center,SB,48
11/7/2024 1:00,Washington_and_Village_Shop_Center,NB,16
11/7/2024 1:00,Washington_and_Village_Shop_Center,SB,19
11/7/2024 2:00,Washington_and_Village_Shop_Center,NB,19
11/7/2024 2:00,Washington_and_Village_Shop_Center,SB,22
11/7/2024 3:00,Washington_and_Village_Shop_Center,NB,34
11/7/2024 3:00,Washington_and_Village_Shop_Center,SB,22
11/7/2024 4:00,Washington_and_Village_Shop_Center,NB,82
11/7/2024 4:00,Washington_and_Village_Shop_Center,SB,39
11/7/2024 5:00,Washington_and_Village_Shop_Center,NB,183
11/7/2024 5:00,Washington_and_Village_Shop_Center,SB,99
11/7/2024 6:00,Washington_and_Village_Shop_Center,NB,336
11/7/2024 6:00,Washington_and_Village_Shop_Center,SB,162
11/7/2024 7:00,Washington_and_Village_Shop_Center,NB,720
11/7/2024 7:00,Washington_and_Village_Shop_Center,SB,419
11/7/2024 8:00,Washington_and_Village_Shop_Center,NB,659
11/7/2024 8:00,Washington_and_Village_Shop_Center,SB,617
11/7/2024 9:00,Washington_and_Village_Shop_Center,NB,583
11/7/2024 9:00,Washington_and_Village_Shop_Center,SB,503
11/7/2024 10:00,Washington_and_Village_Shop_Center,NB,599
11/7/2024 10:00,Washington_and_Village_Shop_Center,SB,506
11/7/2024 11:00,Washington_and_Village_Shop_Center,NB,568
11/7/2024 11:00,Washington_and_Village_Shop_Center,SB,519
11/7/2024 12:00,Washington_and_Village_Shop_Center,NB,597
11/7/2024 12:00,Washington_and_Village_Shop_Center,SB,579
11/7/2024 13:00,Washington_and_Village_Shop_Center,NB,537
11/7/2024 13:00,Washington_and_Village_Shop_Center,SB,654
11/7/2024 14:00,Washington_and_Village_Shop_Center,NB,584
11/7/2024 14:00,Washington_and_Village_Shop_Center,SB,684
11/7/2024 15:00,Washington_and_Village_Shop_Center,NB,659
11/7/2024 15:00,Washington_and_Village_Shop_Center,SB,692
11/7/2024 16:00,Washington_and_Village_Shop_Center,NB,503
11/7/2024 16:00,Washington_and_Village_Shop_Center,SB,599
11/7/2024 17:00,Washington_and_Village_Shop_Center,NB,522
11/7/2024 17:00,Washington_and_Village_Shop_Center,SB,654
11/7/2024 18:00,Washington_and_Village_Shop_Center,NB,414
11/7/2024 18:00,Washington_and_Village_Shop_Center,SB,536
11/7/2024 19:00,Washington_and_Village_Shop_Center,NB,270
11/7/2024 19:00,Washington_and_Village_Shop_Center,SB,389
11/7/2024 20:00,Washington_and_Village_Shop_Center,NB,205
11/7/2024 20:00,Washington_and_Village_Shop_Center,SB,357
11/7/2024 21:00,Washington_and_Village_Shop_Center,NB,205
11/7/2024 21:00,Washington_and_Village_Shop_Center,SB,265
11/7/2024 22:00,Washington_and_Village_Shop_Center,NB,95
11/7/2024 22:00,Washington_and_Village_Shop_Center,SB,177
11/7/2024 23:00,Washington_and_Village_Shop_Center,NB,63
11/7/2024 23:00,Washington_and_Village_Shop_Center,SB,103
11/8/2024 0:00,Washington_and_Village_Shop_Center,NB,21
11/8/2024 0:00,Washington_and_Village_Shop_Center,SB,54
11/8/2024 1:00,Washington_and_Village_Shop_Center,NB,13
11/8/2024 1:00,Washington_and_Village_Shop_Center,SB,27
